Year,Ranking,Company,Customer Satisfaction,Employee Engagement and Development,Innovation,Social Responsibility,Financial Strength,Effectiveness
2023,21,Pepsi,64.0,57.4,72.7,69.0,63.0,72.2
2023,22,Ford,63.3,55.7,73.9,67.3,66.8,72.0
2023,23,Qualcomm,47.2,61.9,79.8,66.9,68.6,70.9
2023,24,Mastercard,50.4,69.3,69.4,65.6,70.0,70.7
2023,25,General Electric,60.4,55.2,96.2,53.1,53.0,70.4
2023,26,Walmart,49.2,41.3,99.2,57.3,79.2,70.1
2023,27,Honeywell,62.1,56.4,86.8,57.9,51.0,69.6
2023,28,Abbott Laboratories,56.5,56.2,80.0,67.3,49.3,68.8
2023,29,Edwards Lifesciences,70.7,63.4,58.4,64.8,51.6,68.1
2023,29,Hershey,71.5,58.5,54.9,70.2,53.5,68.1
2023,31,Hilton Worldwide,67.9,59.7,62.7,65.0,53.4,67.9
2023,32,Philip Morris International,53.5,64.1,80.0,54.5,59.6,67.7
2023,33,Oracle,64.3,57.5,68.5,62.1,57.1,67.6
2023,34,Deere,56.4,58.3,79.4,56.5,58.5,67.1
2023,34,JPMorgan Chase,57.2,62.5,62.7,56.8,77.7,67.1
2023,36,Costco Wholesale,59.5,58.3,77.3,52.0,63.1,66.7
2023,36,Whirlpool,65.2,54.8,71.4,69.0,36.9,66.7
2023,38,Salesforce,64.6,66.2,62.0,64.2,43.6,66.6
2023,39,American Express,56.9,63.5,66.0,60.9,58.4,66.2
2023,39,Caterpillar,68.2,54.6,73.7,52.9,56.1,66.2
2023,41,AbbVie,55.0,62.4,64.1,63.2,61.7,66.1
2023,42,Coca-Cola,57.8,57.2,67.3,63.4,58.9,66.0
2023,42,Colgate-Palmolive,61.3,63.4,57.5,62.3,61.3,66.0
2023,42,Medtronic,57.7,57.2,75.0,64.8,43.9,66.0
2023,45,VMware,69.6,68.3,48.4,61.1,56.4,65.8
2023,46,Marriott,64.6,59.0,63.5,55.6,63.5,65.6
2023,47,Dow,68.7,58.4,63.3,59.0,50.6,65.4
2023,48,3M,63.3,47.7,76.6,61.4,49.6,65.3
2023,49,Cummins,55.1,61.1,67.7,64.8,49.2,65.2
2023,49,Hewlett Packard,53.6,64.9,60.4,69.6,49.1,65.2
2023,49,Lockheed Martin,62.0,62.5,63.0,58.6,55.1,65.2
2023,49,PayPal,59.8,57.5,74.1,60.3,45.6,65.2
2023,53,Owens Corning,68.6,56.4,55.4,65.3,53.0,65.0
2023,54,Estee Lauder,69.9,59.9,53.4,62.8,52.9,64.9
2023,54,ProLogis,68.0,67.4,52.8,62.6,45.1,64.9
2023,56,Genpact,72.2,57.7,48.5,70.2,46.5,64.8
2023,57,S&P Global,68.7,64.2,52.2,64.9,44.4,64.6
2023,58,Bristol-Myers Squibb,55.5,60.3,71.0,59.1,51.4,64.5
2023,59,Automatic Data Processing,54.0,58.8,64.6,56.9,70.3,64.4
2023,59,Intuit,55.5,74.6,60.5,57.3,49.1,64.4
2023,61,Advanced Micro Devices,62.7,64.5,59.3,62.3,44.6,64.2
2023,62,Altria,67.5,58.4,58.0,56.3,59.3,64.1
2023,63,Capital One Financial,51.6,63.9,74.3,56.5,48.6,64.0
2023,63,Iron Mountain,63.7,50.4,66.5,62.1,52.9,64.0
2023,65,United Parcel Service,57.3,48.1,71.6,58.0,65.8,63.9
2023,66,Raytheon,52.0,54.4,78.9,59.6,49.0,63.8
2023,67,Autodesk,54.7,69.8,51.2,67.1,51.6,63.7
2023,68,eBay,53.3,59.3,76.3,59.2,42.8,63.6
2023,69,Northrop Grumman,54.3,63.5,62.2,62.2,52.1,63.5
2023,70,CBRE Group,57.1,59.1,52.4,60.4,71.9,63.2
2023,70,MetLife,50.6,60.2,55.2,66.6,64.9,63.2
2023,72,Verizon Communications,47.1,56.7,56.9,63.2,78.4,63.0
2023,73,Schlumberger,44.5,61.4,71.7,58.4,58.3,62.7
2023,74,Cadence Design Systems,59.2,68.3,50.0,59.5,55.3,62.4
2023,74,Home Depot,54.5,53.9,62.8,57.9,67.8,62.4
2023,76,Intuitive Surgical,59.7,60.0,69.1,51.6,49.4,62.2
2023,76,TE Connectivity,67.7,54.4,51.6,64.7,50.0,62.2
2023,78,Boston Scientific,61.0,61.6,56.8,63.0,43.6,62.1
2023,78,Eaton,57.6,55.1,63.1,62.3,50.2,62.1
2023,78,NXP Semiconductor,54.2,61.9,53.6,65.1,55.5,62.1
2023,81,Johnson Controls International,68.8,51.2,53.0,66.1,47.6,62.0
2023,82,Bank of America,50.3,63.2,54.1,62.1,63.4,61.8
2023,82,Linde,65.8,59.0,56.4,56.1,51.7,61.8
2023,84,Rockwell Automation,60.9,57.1,58.4,60.7,50.0,61.7
2023,85,General Mills,56.3,58.8,54.0,67.2,49.5,61.5
2023,86,WW Grainger,59.1,62.4,51.2,59.4,58.2,61.5
2023,87,Gilead Sciences,57.2,60.1,54.7,63.2,50.2,61.2
2023,87,Kimberly-Clark,65.7,57.1,54.2,52.9,61.2,61.2
2023,89,Clorox,69.1,52.1,52.2,62.0,49.6,61.1
2023,89,Travelers,54.6,61.9,59.7,56.2,56.0,61.1
2023,91,Becton Dickinson,57.6,58.2,60.9,62.0,43.6,61.0
2023,91,Palo Alto Networks,57.8,67.3,50.3,57.8,54.1,61.0
2023,93,Albemarle,66.7,52.0,51.0,57.4,63.2,60.9
2023,93,Humana,64.6,57.6,56.6,56.1,50.5,60.9
2023,93,Tetra Tech,69.5,57.3,53.0,55.9,49.3,60.9
2023,96,Agilent Technologies,58.7,65.6,47.7,62.6,49.4,60.7
2023,97,Brown-Forman,66.2,61.0,51.2,57.3,47.7,60.6
2023,97,Texas Instruments,47.6,63.0,48.0,65.1,66.4,60.6
2023,99,Analog Devices,63.2,59.9,49.7,61.0,49.0,60.4
2023,99,Chevron,36.2,57.5,73.0,53.7,72.4,60.4
2023,99,Corteva,55.6,53.1,79.6,48.2,46.4,60.4
2023,99,Ecolab,53.5,54.4,63.2,64.5,44.8,60.4
2023,103,Citigroup,46.3,58.8,66.4,58.6,55.0,60.3
2023,103,Exelon,44.5,62.1,71.3,57.1,47.2,60.3
2023,103,Tesla,62.7,47.0,60.0,50.5,72.5,60.3
2023,106,FMC,59.3,55.1,63.6,57.8,45.1,60.2
2023,106,Ingersoll Rand,63.2,51.6,55.3,64.1,46.3,60.2
2023,106,Unitedhealth,45.1,53.4,58.0,62.0,72.7,60.2
2023,109,Illumina,59.9,58.8,56.2,69.3,28.2,60.1
2023,109,Jones Lang LaSalle,57.5,56.5,48.3,62.8,61.0,60.1
2023,111,Air Products & Chemicals,55.8,60.4,52.7,64.0,47.8,60.0
2023,111,Synopsys,63.7,59.0,53.6,55.1,52.0,60.0
2023,113,Juniper Networks,58.0,64.8,55.3,57.0,45.0,59.9
2023,113,Moody's,70.5,51.3,49.8,60.3,48.8,59.9
2023,115,Leidos,60.7,55.1,54.2,62.1,47.8,59.8
2023,116,Best Buy,64.9,48.4,58.3,59.2,49.5,59.7
2023,117,DuPont de Nemours,60.1,53.3,65.5,53.6,47.5,59.5
2023,118,KBR,58.3,62.2,48.9,59.7,51.0,59.3
2023,119,Booz Allen Hamilton,58.0,63.1,53.2,56.5,48.4,59.2
2023,119,Ralph Lauren,68.3,54.6,51.8,55.3,49.6,59.2
2023,119,Target,62.8,49.7,54.4,61.9,49.7,59.2
2023,122,Avery Dennison,62.7,51.5,55.9,59.9,48.1,59.1
2023,123,Morgan Stanley,52.5,60.5,57.7,55.4,54.8,59.0
2023,124,Hasbro,53.5,46.4,63.8,67.9,42.1,58.9
2023,124,Meta Platforms,31.2,54.1,83.3,48.3,70.7,58.9
2023,126,AECOM,63.8,52.2,57.4,56.3,47.7,58.8
2023,127,Etsy,58.6,70.2,59.8,50.7,32.9,58.6
2023,128,NextEra Energy,50.5,52.4,68.7,55.1,51.2,58.5
2023,129,Allstate,59.0,44.4,66.1,57.3,49.4,58.4
2023,129,Coty,65.8,50.3,51.7,55.4,56.3,58.4
2023,129,ServiceNow,55.1,69.3,45.4,58.6,47.8,58.4
2023,132,AES,45.0,54.3,70.6,60.6,42.3,58.2
2023,132,Starbucks,48.5,47.2,73.3,51.8,59.6,58.2
2023,132,Trane Technologies,53.9,55.7,47.8,67.3,50.4,58.2
2023,135,Ball,65.1,53.6,44.1,66.1,43.2,58.1
2023,136,Archer-Daniels-Midland,62.7,52.0,51.5,53.5,60.1,58.0
2023,136,Fortinet,57.5,61.7,45.3,50.5,69.7,58.0
2023,136,McCormick,65.4,51.7,51.2,60.2,44.3,58.0
2023,139,Boeing,50.3,54.9,70.8,54.3,42.2,57.9
2023,139,NetApp,52.0,60.2,52.5,55.7,58.3,57.9
2023,139,On Semiconductor,60.9,45.3,48.0,61.0,65.1,57.9
2023,139,United Rentals,58.6,60.2,43.3,60.3,54.4,57.9
2023,143,Exxon Mobil,33.1,38.2,81.1,49.5,88.6,57.8
2023,143,Molson Coors,61.3,55.1,53.2,57.6,46.2,57.8
2023,145,Weyerhaeuser,67.9,45.1,48.6,62.3,49.5,57.7
2023,146,Campbell Soup,61.0,51.2,51.9,61.4,46.0,57.5
2023,147,Biogen,57.0,57.6,48.9,61.9,46.1,57.4
2023,148,MSCI,55.0,62.8,46.5,56.7,54.1,57.3
2023,149,Deckers Outdoor,60.8,50.7,50.4,57.0,56.7,57.2
2023,149,Xylem,59.4,50.7,51.0,63.9,44.7,57.2
2023,151,Baxter,55.9,51.8,57.0,65.5,35.6,57.1
2023,151,Hartford Financial Services Group,50.3,58.8,49.8,60.9,54.1,57.1
2023,151,LyondellBasell Industries,58.6,54.8,52.5,55.1,53.4,57.1
2023,154,Hess,45.3,65.4,41.6,63.8,59.2,57.0
2023,154,Mattel,55.2,57.4,59.2,53.2,46.6,57.0
2023,154,Verisk Analytics,57.6,55.6,55.3,53.6,51.1,57.0
2023,157,Amdocs,53.8,61.5,45.4,61.6,49.0,56.9
2023,157,FactSet Research System,58.8,63.2,47.2,54.2,48.8,56.9
2023,157,Hologic,63.6,57.9,49.1,54.1,46.5,56.9
2023,157,Interpublic,55.9,51.4,49.3,64.0,50.3,56.9
2023,157,Cigna,47.1,53.0,48.2,68.6,55.7,56.9
2023,162,Crocs,65.0,42.0,58.4,51.3,58.5,56.8
2023,163,elf Beauty,56.8,62.2,51.9,42.8,66.2,56.7
2023,164,Jabil,56.7,52.9,45.7,60.1,58.3,56.6
2023,164,Kellogg,53.3,54.3,54.1,60.5,46.9,56.6
2023,164,Walt Disney,40.1,51.9,70.4,59.7,47.0,56.6
2023,167,Williams-Sonoma,56.5,42.9,53.2,61.6,58.7,56.5
2023,168,Cognizant Tech Solutions,50.4,54.2,58.5,57.3,49.4,56.4
2023,168,Delta Air Lines,52.4,65.7,50.1,51.2,53.1,56.4
2023,168,Tapestry,62.6,55.1,46.3,54.9,53.1,56.4
2023,171,Ameriprise Financial,58.8,53.9,51.8,51.8,56.8,56.3
2023,171,AT&T,47.5,51.2,54.8,57.8,63.7,56.3
2023,171,ResMed,55.0,59.8,51.1,54.8,49.4,56.3
2023,174,Jacobs Solutions,52.6,60.7,47.1,60.3,47.9,56.2
2023,174,Southwest Airlines,52.9,58.2,62.9,49.5,45.4,56.2
2023,176,AGCO,52.4,51.4,56.8,57.8,50.9,56.1
2023,176,Mosaic,60.3,47.8,52.5,55.0,56.0,56.1
2023,178,Illinois Tool Works,62.1,39.7,59.1,53.9,56.7,56.0
2023,178,Lululemon Athletica,62.4,58.3,49.1,48.2,53.5,56.0
2023,178,Tractor Supply,64.2,46.3,47.8,58.2,53.3,56.0
2023,178,VF,62.6,50.4,49.3,61.5,41.0,56.0
2023,178,Yum Brands,46.6,56.7,47.5,62.5,58.2,56.0
2023,183,Elevance Health,45.4,55.6,40.2,71.4,56.5,55.8
2023,183,Sherwin-Williams,60.4,52.9,51.1,53.5,51.4,55.8
2023,183,Wells Fargo,38.9,51.2,66.1,54.3,63.1,55.8
2023,186,MSA Safety,71.5,51.4,47.0,50.5,46.7,55.6
2023,186,Universal Display,54.8,58.8,46.7,57.5,49.9,55.6
2023,186,Workday,57.9,64.1,47.0,54.9,40.6,55.6
2023,189,Celanese,59.6,51.9,52.0,55.7,46.8,55.5
2023,189,McKesson,49.1,53.4,47.2,56.2,68.7,55.5
2023,191,Block,63.2,60.7,60.4,41.6,38.9,55.4
2023,191,Newell Brands,64.4,45.6,53.6,58.5,40.6,55.4
2023,193,CF Industries,55.7,48.9,49.5,52.7,67.1,55.3
2023,193,L3Harris Technologies,53.0,52.6,54.4,60.0,43.6,55.3
2023,193,Pripal Financial,39.8,56.4,53.3,63.5,54.5,55.3
2023,193,Prudential Financial,48.3,54.1,46.2,59.6,63.0,55.3
2023,193,Science Applications International,53.4,57.8,57.7,50.1,48.1,55.3
2023,198,Gartner,56.6,58.5,46.5,48.0,63.1,55.2
2023,199,Uber Technologies,34.3,51.4,89.0,49.0,38.4,55.1
2023,200,Bath & Body Works,57.0,49.2,59.2,50.6,50.6,55.0
2023,200,BorgWarner,55.5,51.1,55.3,55.2,47.8,55.0
2023,200,First Solar,54.4,54.9,43.4,65.0,44.6,55.0
2023,203,American Airlines,54.7,51.1,55.6,53.4,51.7,54.9
2023,203,Wesco,57.4,48.5,45.3,58.7,58.2,54.9
2023,205,Discover Financial Services,59.1,52.0,54.1,49.3,52.3,54.8
2023,205,FedEx,51.8,46.8,57.4,55.9,54.7,54.8
2023,205,Lear,54.4,52.3,50.2,59.6,46.6,54.8
2023,205,Micron Technology,57.5,51.8,49.6,58.9,44.8,54.8
2023,205,T-Mobile,49.9,50.6,51.2,57.2,59.6,54.8
2023,210,Cheniere Energy,58.8,53.6,39.6,56.1,61.0,54.7
2023,211,Aptiv,58.2,47.3,48.0,62.2,46.3,54.6
2023,211,Arista Networks,55.4,55.6,49.4,46.4,64.8,54.6
2023,211,HubSpot,56.3,59.5,50.0,53.2,43.6,54.6
2023,214,Eastman Chemical,65.7,46.2,51.0,54.5,44.6,54.5
2023,214,Stanley Black & Decker,54.4,47.3,58.1,59.6,40.1,54.5
2023,214,Kraft Heinz Company,59.2,49.3,53.0,54.9,46.3,54.5
2023,214,Ansys,56.6,62.8,44.2,53.8,44.7,54.4
2023,214,Electronic Arts,52.7,51.7,54.4,57.0,46.0,54.4
2023,214,International Flavors & Fragrances,56.8,46.5,59.4,58.0,37.7,54.4
2023,214,Royal Caribbean,47.4,59.7,51.3,57.4,46.6,54.4
2023,221,Church & Dwight,62.9,46.9,50.0,55.3,46.8,54.3
2023,221,Duke Energy,47.6,56.6,52.2,58.7,46.5,54.3
2023,221,DXC Technology,58.5,47.2,53.7,58.3,42.0,54.3
2023,221,Synchrony Financial,46.2,62.8,46.6,59.2,47.5,54.3
2023,225,Brunswick,62.5,48.8,53.2,49.8,49.1,54.2
2023,225,Expedia,50.4,56.7,61.2,46.3,50.2,54.2
2023,225,Southern,49.0,60.3,57.7,48.2,48.3,54.2
2023,228,Nucor,55.5,57.6,45.9,44.5,68.0,54.1
2023,228,Steel Dynamics,55.0,55.0,50.3,44.1,66.8,54.1
2023,228,Western Digital,57.4,50.3,51.2,61.5,35.9,54.1
2023,231,American Electric Power,47.1,56.7,52.0,59.1,45.3,54.0
2023,231,Arch Capital,50.6,58.2,51.9,47.9,58.5,54.0
2023,231,Cardinal Health,51.7,50.0,47.9,61.5,50.8,54.0
2023,231,Robert Half,45.1,52.5,51.6,58.5,57.3,54.0
2023,235,Fifth Third Ban,48.9,50.8,49.8,63.2,47.5,53.9
2023,235,Hormel Foods,62.1,49.6,53.9,50.2,45.2,53.9
2023,235,Loln Electric,60.8,42.7,50.3,55.9,53.6,53.9
2023,235,Motorola Solutions,46.8,59.6,42.5,61.3,52.2,53.9
2023,239,Sempra,45.2,67.5,43.8,57.6,46.4,53.8
2023,240,Keurig Dr Pepper,59.5,43.7,52.3,58.2,45.2,53.7
2023,240,Trimble,53.4,59.2,49.8,53.0,44.2,53.7
2023,242,Dominion Energy,47.4,52.4,59.5,56.0,42.8,53.6
2023,242,Dropbox,48.6,63.3,47.9,50.7,52.6,53.6
2023,242,Morningstar,54.7,59.7,44.5,56.7,42.8,53.6
2023,245,Chubb Limited,48.9,47.7,58.9,48.7,62.4,53.5
2023,245,Lennox International,57.1,50.4,43.4,56.7,55.0,53.5
2023,245,Otis Worldwide,51.9,51.2,43.5,60.2,55.8,53.5
2023,245,TJX,53.7,48.7,44.1,59.5,57.1,53.5
2023,249,Akamai Technologies,43.4,64.8,48.3,57.8,43.7,53.4
2023,249,Bunge Global,47.9,54.7,54.3,50.6,56.0,53.4
2024,1,Apple,64.7,62.7,99.9,63.2,120.4,92.1
2024,2,Nvidia,59.4,74.8,73.0,66.2,138.7,90.1
2024,3,Microsoft,58.2,68.5,97.6,68.5,99.4,88.8
2024,4,Intel,72.1,64.2,82.0,73.6,45.7,78.5
2024,5,Mastercard,55.1,66.9,79.8,66.5,71.0,75.7
2024,6,Johnson & Johnson,51.9,66.2,88.1,64.5,66.4,75.5
2024,7,Procter & Gamble,66.0,63.2,75.2,53.5,87.5,75.2
2024,8,Alphabet,51.5,65.0,74.9,57.6,96.6,74.2
2024,9,Adobe,58.8,69.6,71.1,71.8,56.3,73.9
2024,10,Philip Morris International,59.2,68.5,85.4,58.3,58.1,73.8
2024,11,Visa,59.1,64.8,78.0,63.7,64.9,73.6
2024,12,Deere,70.1,58.7,82.3,59.7,55.1,73.4
2024,13,Nike,63.3,59.1,85.5,58.8,58.3,72.6
2024,14,Qualcomm,53.0,59.3,79.4,71.2,60.8,72.3
2024,15,Cisco Systems,64.8,69.3,65.4,67.3,55.0,72.1
2024,16,Oracle,66.4,55.1,77.1,63.4,60.9,71.9
2024,17,Pepsi,62.2,55.1,74.3,67.3,63.2,71.5
2024,17,Salesforce,65.7,68.0,71.4,63.3,49.7,71.5
2024,19,Amazon,56.2,49.1,90.8,47.3,90.6,71.3
2024,20,International Business Machines,60.4,61.9,71.4,67.6,58.2,71.2
2024,21,Walmart,55.7,41.5,93.2,54.9,84.0,71.1
2024,22,General Motors,62.9,55.8,73.2,61.6,66.4,70.3
2024,23,Costco Wholesale,66.6,58.9,75.8,51.7,68.6,70.1
2024,24,Intuit,59.3,73.3,62.3,67.0,50.0,69.5
2024,25,Lockheed Martin,63.0,62.7,72.2,57.9,59.3,69.3
2024,26,American Express,58.2,64.5,72.0,61.4,57.3,69.1
2024,26,Colgate-Palmolive,65.2,65.3,52.8,67.2,65.2,69.1
2024,28,GE Aerospace,67.5,55.8,74.3,57.4,57.2,68.8
2024,29,Caterpillar,69.1,57.1,70.9,54.9,61.9,68.7
2024,30,HP,62.2,63.9,60.7,69.6,52.1,68.5
2024,31,Accenture,63.2,63.2,52.1,71.9,59.9,68.2
2024,32,Cummins,62.0,56.2,77.1,61.0,49.8,67.9
2024,33,Merck,60.9,64.5,58.2,66.9,58.0,67.7
2024,34,JPMorgan Chase,53.8,61.7,64.7,56.6,80.9,67.5
2024,35,Eli Lilly,60.1,65.3,57.1,60.0,70.5,67.3
2024,36,Amgen,62.2,62.1,67.3,60.9,52.6,67.1
2024,37,Hilton Worldwide,68.3,62.1,55.0,65.1,54.1,66.9
2024,37,MetLife,54.8,62.1,62.2,66.5,62.2,66.9
2024,39,Dow,55.8,63.8,76.0,59.1,46.9,66.6
2024,39,ProLogis,69.2,67.7,58.5,60.6,44.9,66.6
2024,41,Abbott Laboratories,54.8,58.2,70.2,68.3,49.1,66.4
2024,41,Owens Corning,70.6,56.9,52.7,68.3,53.5,66.4
2024,43,Eaton,63.0,55.0,65.1,64.7,54.5,66.3
2024,43,RTX Corporation,55.2,53.2,83.6,60.0,48.8,66.3
2024,45,Pfizer,59.8,56.6,74.1,62.7,45.3,66.1
2024,46,AbbVie,58.7,62.8,62.5,60.9,58.2,65.8
2024,46,Meta Platforms,40.4,56.3,81.2,52.7,82.7,65.8
2024,46,Verizon Communications,51.3,57.8,61.3,63.2,75.7,65.8
2024,49,Ecolab,64.6,55.4,67.8,62.1,48.9,65.7
2024,49,Ford,58.6,54.4,65.5,62.0,63.9,65.7
2024,51,Dell Technologies,57.7,62.3,62.7,60.5,60.2,65.6
2024,52,Autodesk,59.0,70.5,54.6,64.3,51.4,65.5
2024,52,Edwards Lifesciences,62.9,60.7,63.3,63.1,47.5,65.5
2024,54,Coca-Cola,67.1,58.2,57.4,59.4,60.3,65.4
2024,54,Iron Mountain,73.8,47.6,63.0,59.9,55.3,65.4
2024,56,Bristol-Myers Squibb,58.8,56.1,76.4,56.7,50.3,65.2
2024,57,General Mills,61.6,61.4,63.9,60.1,50.6,65.0
2024,58,S&P Global,66.8,61.6,54.9,64.8,46.9,64.8
2024,59,Northrop Grumman,59.0,62.3,66.1,59.7,49.1,64.7
2024,60,Cadence Design Systems,58.5,69.7,54.3,60.8,55.0,64.5
2024,60,Hewlett Packard Enterprise,59.2,63.9,55.9,67.3,48.6,64.5
2024,62,eBay,47.7,55.3,77.5,63.7,50.7,64.3
2024,63,Kimberly-Clark,57.8,57.2,68.0,56.1,59.4,64.1
2024,63,Medtronic,56.5,55.1,69.2,65.8,45.1,64.1
2024,65,Uber Technologies,50.3,49.6,86.0,55.8,54.0,64.0
2024,66,Advanced Micro Devices,58.9,67.5,53.6,65.0,47.8,63.9
2024,67,AT&T,56.4,50.2,64.0,57.8,74.1,63.8
2024,68,Hershey,65.0,55.6,53.4,66.7,51.9,63.7
2024,69,Regeneron Pharmaceuticals,63.5,58.5,56.4,61.3,54.4,63.6
2024,70,Bank of America,46.7,61.0,67.2,60.6,61.7,63.5
2024,70,Boston Scientific,52.6,62.4,66.6,61.6,49.3,63.5
2024,72,Citigroup,49.7,55.6,72.2,62.8,52.6,63.4
2024,73,Trane Technologies,69.1,55.2,43.9,68.3,56.6,63.3
2024,73,Vertex Pharmaceuticals,58.6,66.3,54.5,59.3,56.1,63.3
2024,75,Home Depot,54.3,53.7,63.1,55.8,73.9,63.2
2024,75,United Rentals,66.5,62.9,46.4,62.3,55.2,63.2
2024,77,Booz Allen Hamilton,53.7,64.4,60.1,60.0,55.7,63.1
2024,78,Honeywell,53.0,58.4,68.8,59.7,51.3,62.9
2024,79,Ball,70.8,55.6,47.8,67.9,44.9,62.8
2024,80,Gilead Sciences,57.1,60.2,57.1,64.6,50.9,62.7
2024,80,Rockwell Automation,65.2,56.1,59.3,60.7,47.6,62.7
2024,82,CBRE Group,53.5,60.5,46.2,65.5,72.0,62.6
2024,83,Allstate,58.3,45.2,70.2,57.7,61.7,62.5
2024,84,Jacobs Solutions,64.7,56.7,56.7,61.4,48.6,62.4
2024,84,Schlumberger,53.0,60.7,69.0,56.5,50.5,62.4
2024,86,Cardinal Health,62.5,49.2,53.1,64.3,63.0,62.2
2024,86,Starbucks,49.2,45.4,80.8,55.6,61.4,62.2
2024,88,Intuitive Surgical,41.7,62.7,79.4,54.1,51.9,62.1
2024,89,Altria,56.5,59.3,62.9,52.5,61.2,61.9
2024,89,Automatic Data Processing,55.0,55.4,60.5,55.9,67.5,61.9
2024,89,Marriott,60.8,60.7,54.1,60.1,53.0,61.9
2024,89,Palo Alto Networks,55.6,66.3,46.8,62.8,60.1,61.9
2024,89,Tetra Tech,66.7,56.2,57.0,57.7,49.5,61.9
2024,89,Weyerhaeuser,62.4,50.5,60.8,64.7,46.4,61.9
2024,95,United Parcel Service,62.1,45.8,68.3,55.4,57.8,61.7
2024,96,Estee Lauder,70.3,55.7,50.9,61.6,45.6,61.6
2024,96,ServiceNow,57.2,70.8,45.2,61.2,54.4,61.6
2024,96,T-Mobile,63.3,51.2,52.3,58.7,66.8,61.6
2024,99,Mondelez International,61.7,58.4,50.9,62.8,52.6,61.4
2024,100,Exxon Mobil,37.5,50.8,87.7,44.5,76.7,61.3
2024,100,Las Vegas Sands,58.1,46.7,67.1,60.7,53.0,61.3
2024,100,W.W. Grainger,62.5,63.1,44.7,58.3,61.8,61.3
2024,103,FMC,65.8,56.7,58.6,56.9,44.8,61.1
2024,103,Jones Lang LaSalle,54.1,56.3,57.1,66.6,49.7,61.1
2024,105,Johnson Controls International,69.5,50.7,50.3,64.8,46.2,60.9
2024,105,Unitedhealth,51.1,50.6,58.2,60.3,72.2,60.9
2024,107,AECOM,67.0,52.3,55.2,59.8,48.1,60.8
2024,108,Clorox,66.1,51.7,54.9,60.2,49.9,60.7
2024,109,KBR,57.6,61.3,55.2,60.0,48.7,60.5
2024,110,Duke Energy,51.6,58.1,67.3,56.9,48.6,60.4
2024,111,Agilent Technologies,57.6,61.1,48.7,64.6,49.6,60.3
2024,111,Analog Devices,56.6,58.2,47.1,71.0,46.8,60.3
2024,111,Becton Dickinson,53.1,59.1,63.9,59.7,44.6,60.3
2024,111,Molson Coors,65.2,57.2,52.9,58.4,47.7,60.3
2024,111,NXP Semiconductor,53.0,61.8,47.5,67.6,53.0,60.3
2024,116,Capital One Financial,46.2,61.2,71.6,56.0,46.1,60.2
2024,116,Exelon,48.1,61.2,67.8,57.0,47.6,60.2
2024,118,Deckers Outdoor,55.9,54.6,51.4,59.4,66.0,60.0
2024,118,Hartford Financial Services Group,53.5,54.9,55.7,62.9,56.1,60.0
2024,120,Etsy,57.5,60.7,61.2,56.9,42.3,59.9
2024,120,Motorola Solutions,48.4,66.3,43.8,67.7,57.4,59.9
2024,122,ConocoPhillips,46.2,69.3,56.1,57.0,55.4,59.8
2024,122,Hasbro,60.5,42.6,71.9,63.2,35.0,59.8
2024,124,Ralph Lauren,66.0,56.0,46.2,60.5,52.1,59.7
2024,124,TE Connectivity,67.9,52.2,49.7,60.1,49.9,59.7
2024,126,NetApp,57.0,59.5,50.7,58.9,56.3,59.5
2024,127,Corteva,48.0,53.4,86.3,45.2,46.7,59.4
2024,128,Carnival Corp,51.4,60.8,57.5,60.0,49.6,59.3
2024,128,Xylem,65.0,55.0,48.9,62.9,44.6,59.3
2024,130,Ingersoll Rand,66.8,53.7,43.3,64.4,49.6,59.2
2024,131,Moody's,60.7,55.4,48.5,62.4,51.7,59.1
2024,131,Workday,59.6,61.9,49.2,60.1,46.3,59.1
2024,133,Akamai Technologies,55.2,65.0,52.4,59.0,45.1,59.0
2024,133,Target,59.4,48.3,55.4,63.0,51.8,59.0
2024,135,"Airbnb, Inc. Class A",45.8,58.5,71.0,40.9,72.6,58.9
2024,135,Pentair PLC,67.2,50.4,55.7,55.2,48.5,58.9
2024,137,Emerson Electric Co,56.2,56.1,58.3,56.5,51.3,58.8
2024,137,McCormick,63.6,52.8,53.7,59.2,46.2,58.8
2024,137,PayPal,53.6,52.6,61.9,61.0,46.4,58.8
2024,140,Zoetis Inc,55.2,55.7,55.6,59.4,51.8,58.7
2024,141,Archer-Daniels-Midland,64.0,53.7,51.5,54.4,55.2,58.5
2024,141,FedEx,63.0,45.0,57.1,56.4,57.1,58.5
2024,141,Synopsys,55.2,58.4,56.5,55.1,52.8,58.5
2024,144,Best Buy,61.6,48.8,53.4,61.0,50.8,58.4
2024,144,Texas Instruments,51.7,60.9,47.7,63.1,54.1,58.4
2024,146,Leidos,53.6,54.6,60.2,56.5,51.2,58.2
2024,146,Wells Fargo,45.1,47.7,71.7,54.2,61.5,58.2
2024,148,Campbell Soup,58.9,54.1,52.6,61.7,45.9,58.1
2024,148,DuPont de Nemours,57.0,55.0,63.0,53.3,45.8,58.1
2024,148,Kellanova,60.0,55.2,51.5,58.3,50.5,58.1
2024,148,Netflix,48.5,58.2,68.6,48.5,54.9,58.1
2024,152,FactSet Research System,58.1,62.4,49.2,56.3,49.2,58.0
2024,152,Humana,60.1,56.8,53.6,55.9,48.0,58.0
2024,154,Bank of New York Mellon,53.1,47.2,62.4,62.6,47.2,57.9
2024,154,Danaher,57.1,54.0,54.0,60.7,47.5,57.9
